artist_id,nb_fan,nb_album
247365,1245,88
103137,838,35
69736,11045,39
325279,684,12
6615,356,3
179518,2930,2
350868,2,1
352336,54291,5
1452,36591,13
388918,290,4
259409,2022,10
364674,4,4
10184,2638,11
368427,19,1
90859,774,109
4170,2398,8
6359,59,0
109,8355,1
256042,8,1
2269,9162,27
140742,30,0
4836,4697,50
75742,13070,14
286419,2260,1
180998,13031,14
252977,218,3
252510,154,2
355091,273,2
66903,2495,12
538143,434,4
64185,478,7
3104,2105,6
17032,88412,8
347385,10,5
122296,2614,10
802677,410,10
153243,576,0
863385,22,0
328517,15,2
374356,625,9
448630,766,0
325628,20,6
1070434,36,6
1080021,13,2
8844,835795,20
16178,25402,15
67689,21908,8
4144984,38,0
154357,116631,497
7659,6716,8
1252533,128,0
4208083,20,0
9502,6341,10
462875,10744,30
4540807,619,0
876491,6062,17
355426,3033,5
2115,23390,13
5389,1619,2
5074857,2,1
183812,35,0
2807,914,16
161864,48,3
161818,72,43
1405236,184,9
4856807,0,0
4283,31765,18
167225,3732245,6
308894,510,7
210702,1552,11
1397558,7177,4
1442291,17,1
1442452,4864,5
1211090,230,2
995096,635,3
995093,103,0
1351810,429,4
1451168,921,0
995094,8,0
995097,19,0
995099,9,1
331849,738,1
1204464,2222,4
1452962,23,8
1460603,4,3
1471487,4,0
274241,61054,10
1164213,523,3
64635,4610,297
1532,20872,25
8923,28461,7
487555,5842,4
1376680,1145,27
472399,9419,17
862739,607,4
76404,5789,40
1608386,214,2
1002890,6,10
300813,5070,9
1024810,299,8
93404,779,159
17304,563,10
129726,4167,7
62873,308,18
1643021,65,33
1806841,56,0
1707759,228,4
85566,4609,4
1098,108748,10
2330121,94,3
2490551,176,2
2690681,76342,8
68931,8591,10
1227,231754,6
70207,20328,433
2957051,69,2
382306,20063,4
12602,823,7
1412813,6354,11
372670,7444,7
68805,8915,12
1891381,3328,3
68592,119,1
68781,10,2
1224226,75,3
68674,88,3
1224228,187,5
55403,604,4
1224227,7,0
1236311,142,2
1224230,94,1
1261,22767,9
67685,1926,8
350643,440,4
534513,8298,5
16578,2992,6
307451,4507,9
15065,3466,14
4316125,1,1
10412,1012,2
72291,5411,13
157687,2821,28
253316,199,7
4339314,136,0
253259,12,8
1314,13125,8
4363196,3,0
253833,53,0
508819,2187,13
537004,180635,8
62337,27,4
380569,210,6
361469,3324,11
12875,103462,10
4523377,0,0
4545404,940,1
4552243,306,2
3838,1928,38
328865,172584,25
5586,4015,13
58027,1781,9
2145241,862,4
820055,5623,15
12004,3564,28
71347,2281,7
4350455,3857,7
392090,7150,2
74177,6607,14
67122,957,45
169006,5,39
1607,20891,4
190387,41,46
184594,147,43
4929274,1,0
252357,180,7
4376882,1512,8
5047781,1677,1
420611,3926,1
96916,796,18
5144432,1416,5
142959,200,4
54286,1199,196
2489631,86,6
455117,110,10
92153,1,1
5310660,294,0
184288,14,52
1572,104547,18
803743,382,14
650500,8,2
5381337,2342,8
5868,9022,10
5407814,9,1
114991,20893,10
5508602,12,1
4911160,2355,6
5524597,34967,8
1611187,2611,5
1448731,617,9
5565192,5,2
90940,2465,2
2506201,1411,5
174349,17327,15
947,26109,22
304780,1123,7
5616305,1184,2
195780,144,1
1546707,3994,0
1311499,34,1
225,7062,2
5603862,5,6
158083,157043,13
337412,5486,6
5910325,53,1
74260,1080,26
5018849,6,4
1581528,366,1
891367,305,4
478534,100228,4
176700,2060,22
258667,397,18
6067632,191,4
872167,197,6
1851031,517,5
4548778,5209,21
1494500,252682,17
6206378,596,0
1042428,22501,10
56891,2324,16
4586476,2140,4
7641,24308,31
190465,38,8
5312377,4855,22
6698107,0,4
6004782,987,4
794554,4070,2
6721277,37,6
632970,14762,17
395770,8268,15
4237484,8877,24
393875,78,10
6932837,281,8
1011353,3133,41
83422,1036,19
8584,1774,5
110726,300,10
7042291,107,45
1225006,1831,24
1472227,132648,7
215472,883,49
5998350,6783,4
7420680,16145,8
57753,555,11
167709,6139,12
57853,242,46
85761,1434,19
551089,2364,7
818054,5889,6
6086,871,11
1206135,348,3
4105064,64,3
4521393,145,6
7706154,172,2
520732,923,6
1183660,1478,110
4085514,6006,8
7854456,248,1
1487297,552,0
1482861,7,2
7859966,4262,1
241666,1830,1
1378315,5783,14
6393902,618,6
120853,112,8
10119,58,0
59331,3,4
5668,3375,37
202968,32,3
11529,67,11
259104,11,4
363346,51,2
164951,9,4
175420,21,21
3785591,0,0
1063623,92,8
302756,342,28
11334,691,5
3972541,48848,13
7909440,1,0
5300457,770,8
7933786,139,0
7933792,49,0
92690,11887,11
150956,2247,2
12439,59151,9
372768,9,2
541165,72,7
1333271,319,4
10164852,867,2
1011659,2284,7
5122190,72,1
6390014,162,6
160727,3465,29
1587,27573,30
116856,4194,10
4482238,5525,6
8541108,535,0
7841120,20750,22
166050,4036,102
7166380,6,0
8397770,2,0
1363815,24,1
8288092,170,2
2930481,2693,5
2176,14244,11
360426,7168,41
101579,234,15
1270237,79,7
15156,7268,37
123172,15,1
450904,111,5
4331254,1778,2
84272,278,3
7899998,2,0
1197191,508,10
8942338,0,0
4605037,9,1
316848,576,6
174520,3119,13
154521,4764,15
66049,9310,425
2745,935,42
1708902,276,3
210833,711,4
4073834,19977,56
7946332,5,1
7000367,123,2
611160,524,4
281501,4760,2
372714,1,0
10993,70,4
372716,1,0
9469288,53,0
4834264,4412,19
259567,2538,9
3961651,420,15
1639998,102,1
6747671,9821,2
3490651,174,0
6764339,197,0
5317330,504,8
9647256,1,1
6344518,7,0
538347,6,2
162480,1074,16
7934052,21,0
4484853,52,4
7270,16794,46
5550395,397,6
7621,11947,30
9245464,53,59
1094303,7535,5
194599,120,7
5678418,255,0
17193,915,18
284854,1168,3
9631056,96,15
84576,20965,6
582375,1929,9
2555571,1227,12
8852364,4307,2
8074455,17,58
240869,82,38
104856,74,12
1669014,80,3
392255,1403,5
3729,1351,3
9988906,0,2
10222642,11,1
10688903,6882,5
6982223,56179,0
4730344,20695,6
1415895,1134,9
71541,2415,7
10424430,377,1
471697,2098,21
8719870,191727,10
10385128,26,2
5808785,1786,21
10457001,347,1
1106523,66,12
113788,2144,7
1365347,56,5
260216,1877,2
309587,95,5
4743697,2843,5
8341222,1216,2
6514883,16884,8
10517643,0,1
1723291,3901,13
6183590,872,2
103418,1990,2
9698582,100,7
4888349,10679,5
1242386,3721,9
10434312,4366,2
8033601,147,7
9986638,108,4
1905721,432,2
3554,37945,28
10664231,99,3
1269251,1089,10
6700053,22,4
7008733,34,5
8578782,2847,7
655913,78359,73
367924,90,0
1694788,0,0
14854,877,6
2030351,7,11
803649,8490,9
8453492,107,5
157052,3762,12
1099607,48,7
114366,11966,20
11145968,16,3
12942,371982,58
1650994,4,1
169944,264,20
1145606,52,8
8152826,423,10
5790629,52,0
88843,114,8
83100,127,6
4038501,246719,13
4515795,50,5
5824902,23,9
4536207,18,4
1406076,1395,13
5111776,9445,9
66034,167,13
805191,2690,8
8714052,71,3
7967032,90,4
5211767,6,7
4037313,169,19
7347234,298,3
5007584,458,11
11214,93771,23
6075286,40,8
1227772,27648,312
11338262,2,1
5332918,51,5
135051,5652,43
178429,9990,16
55389,3189,30
55910,649,2
16675,32318,13
2535,232752,10
7349,823,13
5921,6229,19
70841,940,1
10828,7242,10
8235,23682,16
1013,41762,29
774,1551,6
57704,998,5
54627,87927,363
8833,12312,18
65820,460,1
57574,117,46
605,73170,11
2946,1068,4
6160,39569,19
77354,848,5
186135,34,1
92653,428,5
79689,780,34
91332,47,5
142759,369,71
1381,6103,20
83159,3141,35
100862,131,6
75171,8396,9
147543,904,2
4286938,0,0
872078,5,3
81232,5992,21
12205,15401,18
5691,15174,10
64345,2936,16
87191,532,11
153027,142,5
151173,922,8
151143,340,3
7887,1804,19
1498659,5,0
166798,170,33
94695,8089,70
55094,773,18
143000,1181,13
182944,457,3
74245,13629,24
1056,19786,15
3924,31608,11
17021,26037,14
10700,1174,143
4221686,45,7
259002,36,0
4468,16591,7
438,554,6
279951,123,2
84505,54,54
95186,144,7
101408,7920,21
7671,502,4
325896,63,1
16994,23323,6
306135,496,35
4151681,3,0
74286,1367,2
16694,5866,31
440048,4428,9
261589,116,3
478279,0,0
489024,250,3
478126,910,19
494382,320,1
519482,69,1
519717,1370,4
84529,28,21
91377,2444,11
452987,69,1
1506941,44,3
812988,6149,3
86533,42,0
206444,8241,14
74302,23629,7
88318,251,59
374596,30,1
5973,2691,6
1032733,103,4
503328,224,8
310268,74781,4
393583,52,10
1178546,28,0
1041628,28,4
10623,4012,25
6297156,7,0
1196214,307,1
242525,72,7
1220626,16,0
12130,25447,10
1232552,0,3
1234739,5690,1
397893,8619,10
1330570,27735,7
273789,518,1
77359,564,12
137257,616,3
1380467,2605,19
298143,86773,18
61511,5123,2
1421902,32,1
58001,3840,6
1432013,198,0
1439717,77,0
1452963,28,13
65294,17532,5
12995,40108,19
1511781,2,0
300291,1635,3
1534751,401,1
206868,27217,5
85089,1478,13
1588581,3508,3
1120023,1853,60
356406,923,9
292257,997,18
74753,785,15
1646074,23,1
68302,5064,7
290505,7326,3
15922,6020,13
1349728,1185,4
259652,4416,4
802676,1759,0
1012088,17877,6
1183569,1178,6
1137645,373,0
1651283,349,10
399000,142,5
16551,34153,7
164906,16765,11
1109787,84,2
1215117,107,0
182665,392,28
494580,341,16
3199591,0,0
3081981,490,5
296861,184688,10
68164,5081,6
1429039,6885,37
128088,757,5
3859631,118847,22
58371,4335,5
1330045,7445,13
4309383,1,0
4057477,6,1
186625,398,1
1667656,19,1
1391886,10,1
1138,8546,13
4182791,9,3
427438,2915,5
6504,1811,13
4314495,568,0
1391990,36,1
1706422,226,1
4322278,7,1
290105,639,4
305395,2187,12
4334357,119,1
1057176,3572,17
4380173,1153,0
303754,51566,15
4399840,184,496
15582,34194,26
4527304,46,3
1313187,1384,2
330767,8287,8
4413380,90,2
690,1916,16
4039185,9093,7
2211431,1764,1
7237,3484,6
1509,99537,14
81839,108,29
178461,333,2
2376231,619,11
3481071,5,2
1431036,24124,7
4982664,1,1
8814,17162,28
4962046,206,24
4992278,100,218
55942,12497,9
4976464,2630,1
167772,1136,10
5208713,42,19
424677,202,31
74358,4165,2
5145999,2568,8
1472860,51,0
360001,4069,7
5316007,26,2
16623,3975,17
13397,10688,5
167160,4156,6
15218,2404,13
1052008,683,4
5381338,20,1
173191,3121,45
166629,408,16
7942758,204,12
165703,10066,29
5507666,2802,17
5509091,448,5
1190194,12378,5
5493207,8914,7
397267,270,11
1185447,3745,175
5642939,35,1
1272126,1530,8
5795892,3446,4
80821,972,2
1003281,16757,23
1424263,364,1
5850996,6,5
5947658,703766,9
542213,39,3
5882162,49,20
4334328,951,5
4405302,1515,3
4537301,350,3
191633,338,39
5757374,48,3
255278,14493,35
5945602,3123,7
1339183,64,4
6107018,24,235
6214750,36,6
2800151,1287,1
455262,77,1
1639997,135,2
1378159,453,10
6340598,9,0
5676935,230,4
1238365,212,17
4047584,167,4
185580,248,9
6550277,367,1
1362657,565,3
452085,5177,0
152932,721,6
3831,22376,12
4886408,3850,0
95578,83,14
3561421,3906,13
12765,1864,25
827395,3443,3
555734,518,6
4097618,38803,8
116523,198202,29
7168208,224,2
538100,5043,9
4252595,219,1
7349194,458,14
7359672,170,1
12234,4463,8
5488173,15313,12
793766,4275,7
329959,2257,2
293430,109,7
5157384,14598,3
211472,1927,4
264487,632,5
2055,62031,19
4099344,513,0
9933962,128,1
9815616,11,1
9941908,2,1
5645111,3413,3
7697274,505,2
7734544,728,9
7789150,7,3
12697,5119,4
2002,18878,16
4679237,2258,3
5232536,19524,1
73285,4024,18
241278,421,1
7217490,14856,4
7963862,29797,5
1611132,378,107
5845839,16,5
1612306,3365,10
7987182,21,1
242707,248,6
6928571,408,8
200545,4006,19
11069,2322,22
8192394,109,4
8213070,135,7
148260,893,2
1358419,1393,12
10600,4702,30
7651476,3120,4
2968101,7353,13
6433592,965,10
7359790,105,1
54328,7581,237
6920971,197338,8
103103,1575,16
110474,364,108
168089,1932,8
8050919,55,6
1600286,8097,22
10913,25604,20
210897,308,13
4863309,393,16
9189648,45,7
7173470,139,4
391403,8788,20
70470,1837,2
4756268,1783,17
5794424,20767,5
143971,220,4
9772322,87,1
5975284,89,1
325677,1999,10
9989322,122,2
7813800,2278,4
9996122,0,0
373844,17974,99
8114113,1109,7
56964,1702,23
336228,1979,32
10139500,8908,4
4422129,462,7
4452991,13510,12
375382,3504,31
10180768,63,1
536331,2535,23
309916,11528,33
5650153,67,1
10229938,29,2
10267328,3781,73
7507950,22606,9
9208,1160,16
4935692,270,5
4384,5890,6
70244,186,10
5916449,319,1
5119,9636,172
4041415,1449,8
1178457,588,8
1049258,20,1
3822,6928,6
364146,7449,39
6051794,0,1
8132,3043,22
98451,2806,159
343097,7744,21
5646715,1724,6
114951,63318,9
5940382,72,3
981,341,4
65565,743,6
4034905,1502,3
9310258,68,76
668212,13205,11
1016590,58,2
1396476,2370,4
1960571,4308,12
183304,5347,59
4608828,312,11
5331717,170,8
10186076,3,4
247058,862,1
1449606,9693,5
1614295,6851,18
7584298,18649,14
1421320,48,1
11198830,0,0
4370677,50,6
5063957,185,5
5392331,651,17
195097,3516,6
1042517,875,2
6853651,14,5
6513775,1339,4
4729813,313,17
13807,871,48
54689,1357,5
9039,3501,16
80933,13485,1
870,21034,8
55484,292,1
56689,1917,5
16084,174,4
86889,0,0
57699,1032,1
68362,173,70
89862,72,7
5412,6655,14
72032,346,20
80622,55,0
16193,2556,18
14835,3936,31
1781,16417,58
75454,20221,14
75744,481,1
69173,188472,29
1803,64426,9
800,139733,11
93745,1334,1
99508,1937,31
4148096,3,0
7338988,250,8
132284,275,2
132991,218,1
3319,6525,11
7206,425,3
10793,7356,25
146828,26,2
148391,5807,14
148589,1237,4
16716,5602,12
167189,783,38
171988,159,1
70415,74,5
10467433,24,0
2837,4353,9
5129,5161,416
241335,39,1
241246,124,1
1497642,193,0
1497142,93,0
166840,833,1
324419,52,0
211239,84,3
8233,3698,10
240286,1846,4
123817,1004,11
243475,434,5
1487827,237,0
250386,4027,8
13535,5411,9
4221753,4,0
6303,2410,6
1311,41167,23
247153,4888,24
2853,21571,6
100096,7394,19
70088,12406,25
172610,331,205
13921,26890,8
300404,399,8
85656,26444,43
143092,163667,24
318164,8116,1
4173153,104,0
322024,462,2
65210,3713,237
6316802,3,1
317624,33,3
84888,365,1
364126,25559,4
377315,125,64
192606,1309,1
479375,599,0
376351,2652,14
494559,131,0
314077,275,5
55617,2798,6
565099,15,0
431367,127,247
533080,1637,6
650604,9,0
146041,35976,26
666160,38,1
667928,22,11
76863,109588,168
261389,2151,2
203317,1043,19
788985,4281,10
308869,1482,3
61661,795,58
10674,33880,7
14519,17832,10
929,8396,13
8168,2128,8
257233,874,7
1106199,30,1
1107629,44,3
1124973,59,1
1151950,333,1
805501,1,6
6126,15528,35
274147,722,1
293092,168,1
186356,43,0
1184141,1,0
1182149,23,1
1189028,128,19
56912,765,50
14619,3454,36
83151,945,46
1992,3487,17
7714,67931,13
1229325,6,1
1245598,1159,9
172883,4305,9
1140386,168,72
1050577,845,12
97063,15574,3
465877,12,5
1059594,440003,19
902227,33,5
1260580,104,13
555103,419,3
1327425,117,1
1332464,20,1
373771,5134,25
1352667,2229,6
154014,25345,5
1639,64997,347
152107,19382,28
75284,156501,70
500371,526,3
294532,709,12
1452964,667,1
1453208,13809,2
491455,508,12
1647684,86,1
1511132,261,1
1034360,216,6
1352252,4,1
1511129,13,0
1423086,5,2
1405186,2154,12
1509932,91,2
97045,488,12
273521,187,0
1604013,433,2
795889,9061,10
582213,369,9
240761,2173,13
1476687,47,1
100525,703,16
129685,1466,4
323505,5702,13
1229530,3461,0
110497,1046,25
1704391,345,0
1899721,4,0
2340131,46,2
7638,8735,58
993115,219,9
4261513,2,0
2596571,60,3
6069,85786,21
824676,55020,5
3089731,12,0
3288201,6,1
1617824,506,3
293991,546,16
3209921,21624,0
272435,1629,18
1383,9669,19
4040436,122,3
11821,2954,1
1339738,10,1
4026533,906,12
4415,2379,15
1424579,21293,6
393373,22573,20
3027,15909,9
1203037,2933,15
406320,11177,11
2971611,1627,4
269726,18958,41
1232488,12,0
1243184,11,1
153748,2282,9
565118,8167,6
13358,306761,5
3866591,7236,19
4336731,479,0
4395913,5,1
93674,77560,11
398371,15465,11
1206286,5832,13
14340,233,9
1399,37352,19
414245,426,11
5841,31806,18
93653,22695,9
99721,16528,8
4044411,1,0
2630491,1,0
4044423,0,0
2630481,37,2
3258231,2,0
2680051,631,1
4318001,17,12
372121,2828,9
603745,77,15
133858,854,33
300641,102,10
4395340,476,4
449351,215,2
205773,1282,7
1232401,459,4
1233547,7,0
1578964,334,3
1233543,14,0
1233541,6,0
1232397,215,9
1233536,15,0
4865682,14,0
1233535,9,0
1233546,14,1
4865685,6,0
1233531,30,0
466662,223,0
1233540,200,0
4865684,7,0
1233539,10,0
4865683,2,0
1233532,62,0
124079,1038,11
1233554,0,0
112515,80,2
1233551,246,0
4865681,115,0
4336026,68,1
1233553,20,0
4865687,9,0
4865686,6,0
1233548,18,0
4865688,1,0
1233556,10,0
4890377,286,11
1223777,96,1
4898275,20,0
171612,1135,10
4944558,366,3
403096,929,3
306102,100,0
1141745,206,23
307177,7,7
788959,118,1
94573,557,75
5090996,2,1
13667,1442,0
5161317,0,1
567418,1844,9
427522,1151,3
5269973,211,6
90915,16351,3
2215,3496,29
5304518,315,1
5286534,25,2
137,2009,7
4526952,2175,2
80763,21909,18
55778,279,3
4395454,109,2
4846848,211,1
1376544,1593,1
15520,28152,165
5480141,372,1
2363,148,2
288857,1133,6
2380491,1976,14
2380371,826,4
325161,81,3
10997,356,8
304565,482,5
1145,24924,26
5585739,2527,1
1481600,222,5
5617043,25,1
245033,229,7
5640219,2,1
1220976,736,1
1103161,74,4
1135673,26,5
5837679,29,1
5841662,178,2
64705,4142,20
12033,748,74
5907741,6892,4
282935,11865,8
6159188,5,0
6169268,497,7
5394605,465,30
8790,1095,289
1053069,2151,8
201781,288,8
3270731,60,5
180051,1985,13
367143,8448,9
88592,416,31
1048612,1,13
2918,12433,6
1649053,7522,33
6898379,92,2
377805,4004,43
5530883,231,4
6960381,145,1
215721,17253,15
5210056,13214,10
4086783,72,4
4086784,22,3
7068617,0,1
5364924,3884,6
3214,262815,3
469959,342,0
355098,208,8
4253099,48,0
4302583,21,0
9403,1032,23
7228972,47263,5
894,2029,4
3904,24867,12
173026,3840,16
2447,221292,29
5795915,47934,2
7415028,30,0
80435,138,8
12284,1881,6
818,4807,4
7593590,191,1
7172632,59163,8
853688,5362,8
2795181,6,20
210787,1611,31
370039,542,17
1285789,194,12
7521174,1168,7
262525,3745,37
404017,657,4
4953348,2617,9
7740276,2,0
6032634,25244,8
4316175,146,3
602,18841,5
428129,683,4
1239206,189,2
1583743,3,0
267439,21,0
10402,822,10
5003945,2458,4
8258720,17,1
321575,209,28
8187618,198,0
3279611,35,3
5637494,14,7
5075613,5494,15
9811236,2176,12
1391662,5943,9
990337,9878,26
8547416,112,1
1812941,5330,6
793718,678,4
8676720,262,0
8684316,0,0
8684314,2,0
8684310,1,0
8684312,4,0
6062592,324,9
158710,444048,15
7149327,2271,4
13431,66,1
801922,15,5
1919271,2775,4
8973,872,20
613838,463,3
5549119,69,3
469520,1446,8
70567,1166,87
404486,3421,4
4826753,1653,2
11264,2385,34
54668,2883,7
6387406,5,1
9096494,29,1
1652648,906,24
1058768,152,3
4944289,107632,14
9379736,226,1
6254074,1636,16
200369,3817,11
2793791,19,6
7803070,145,127
4120287,3495,11
5326126,13247,12
9325392,210,6
1837451,3556,3
1270682,944,8
81517,2421,14
13359,7523,13
309665,177,1
890,47735,29
93852,770,29
7684600,1586,5
340,664244,18
7054,11742,4
243001,572,30
11475,15166,38
8321,37647,11
7423630,81,2
5540531,215,7
260209,1595,2
55148,3144,2
72711,16194,10
7077463,467,10
9712124,137,2
3055211,87,2
57363,132,10
6853403,17281,11
9514042,1792,23
1138351,44462,7
366683,2995,10
10493575,25,10
8279650,599,5
385076,32595,36
10608669,424,1
8442582,101,2
185875,484,2
292500,11629,8
9202612,589,11
493954,1061,11
3434,3505,8
16719,75011,9
282249,7559,18
9909118,33,0
5046216,1635,5
417273,1538,19
649162,24319,8
4323602,31,28
380129,24740,20
5939572,787,3
7624382,10,8
10706327,607,2
11084256,5,15
10978478,13,4
7550610,30,2
280,24729,10
816506,119,4
284235,767,6
985732,87,13
4713954,6,3
70713,100216,21
470270,175,2
1450530,5561,15
1628632,17547,12
2068091,44311,22
381975,77,12
5577,39078,30
97092,57344,48
11295656,26,1
4459894,143114,12
11197248,1171,2
1576661,6012,13
5517933,120985,261
10306,1198,20
4327,18973,7
57304,630,3
11066,784,3
69521,23755,29
13695,20508,52
76872,170,0
345298,50,0
144342,47049,27
3422091,475,2
369185,5058,8
64425,6315,67
341,130660,4
1053,83575,2
203177,1368,0
206737,445,0
70744,1634,21
5331,10962,2
92288,29,0
77007,745,1
1399115,28,0
1399119,0,0
15018,6540,8
903,84689,68
14060,1718,5
4197126,2,0
454266,300,1
405613,791,16
110542,781,0
237,1545,17
12715,232,7
102903,2334,7
160652,3,0
186408,2763,9
80912,18147,37
150094,826,2
66022,17762,21
151309,531,3
176,563377,16
154040,74,3
167380,3130,0
171989,4213,19
152513,1069,6
4069,58258,15
123029,324,13
5831,27272,19
4152,1109,11
254929,2,1
215648,1139,63
2582,190150,32
152785,2094,2
8524,79141,13
16916,7348,10
244040,30,7
80387,950081,1
5504,3666,10
132433,10484,42
341887,52,8
97481,100716,45
8221,4417,9
5430,5019,10
6241,11798,7
435461,175,1
6482449,34,0
519721,91,0
661957,23,4
619217,997,3
282,26198,5
988236,53,4
175408,12,22
1004813,40,2
1006983,2828,3
152218,250705,25
499130,47,2
176198,179,30
258601,270,3
326504,22,9
776671,20,2
350411,30,7
1386810,6,0
368489,173,12
2470,5039,3
1068272,146,1
1068603,90,0
647550,136,8
1114954,213,59
265654,342,5
1176644,34,6
312097,4115,8
180003,4685,11
412364,580,6
271722,3299,9
162587,767,3
1058429,333,1
1211994,10503,11
1426770,755,4
151265,2192,5
1251772,0,0
1251773,0,0
1715,3489,6
1188985,23,3
66530,1153,15
13983,442,3
1420006,1405,23
1360398,1284,2
1038417,59,0
3798,9917,38
89112,210,6
90511,5311,12
171708,9587,7
4348,7535,14
853547,842,6
16072,155534,17
1591400,307,0
1606579,89,0
807654,7914,3
3519,1542,1
134904,773,10
298609,20713,22
582154,324,8
4504,18023,8
2727101,107,3
161917,1874,23
4720426,423,2
2891151,13,1
81381,466,1
651404,58,53
14687,449670,32
1603541,512,0
469495,8555,16
286553,1362,9
1352863,1232,5
6634,353,3
150457,12419,21
203166,2378,13
257001,1591,6
657449,3550,6
256572,1059,46
11733,4612,26
808276,1431,16
76783,1144,8
56198,1803,4
440681,2519,2
58272,144,4
4252538,756,1
283311,446,2
2440191,4213,3
4332986,1144,70
323741,12151,21
384432,2331,64
9290,75208,9
4400694,314,0
205298,15612,13
1679552,652,0
4438993,4,0
4438994,561,0
1392225,4345,12
4450836,37,11
4472079,3,0
4484015,473,0
425075,810,5
4463656,184,0
4553146,131,0
4463657,244,0
806689,1707,3
4102657,185,1
4578240,1926,3
4204369,19,1
4632966,6,1
1581142,350,49
215184,863,19
4401213,18166,5
4094544,124,13
103068,1986,157
4692713,110,1
4739271,172,32
997547,9876,7
